年份,院校名称,院校代码,科类,批次,招生类型,专业组,选科要求,录取人数,最低分数,最低分位,批次线差,学校所在,学校性质,是否985,是否211
2023,郑州商贸旅游职业学院,E380,综合,普通类二段,普通类,,,,161,661603,11,河南,民办,否,否
2023,郑州大学,A459,综合,普通类一段,普通类,,,,579,40072,136,河南,公办,否,是
2023,郑州工业安全职业学院,D786,综合,普通类二段,普通类,,,,399,406951,249,河南,公办,否,否
2023,郑州工业应用技术学院,C747,综合,普通类一段,普通类,,,,477,224398,34,河南,民办,否,否
2023,郑州工商学院,D507,综合,普通类一段,普通类,,,,476,225292,33,河南,民办,否,否
2023,郑州工程技术学院,B068,综合,普通类一段,普通类,,,,482,212019,39,河南,公办,否,否
2023,郑州师范学院,B969,综合,普通类一段,普通类,,,,516,133399,73,河南,公办,否,否
2023,郑州幼儿师范高等专科学校,E391,综合,普通类二段,普通类,,,,426,348556,276,河南,公办,否,否
2023,郑州旅游职业学院,D791,综合,普通类二段,普通类,,,,356,496064,206,河南,公办,否,否
2023,郑州电力职业技术学院,E062,综合,普通类二段,普通类,,,,220,652066,70,河南,民办,否,否
2023,郑州电力高等专科学校,B828,综合,普通类二段,普通类,,,,443,306827,293,河南,公办,否,否
2023,郑州航空工业管理学院,A485,综合,普通类一段,普通类,,,,492,185594,49,河南,公办,否,否
2023,郑州航空工业管理学院,A485,综合,普通类一段,中外合作办学,,,,478,221167,35,河南,公办,否,否
2023,郑州西亚斯学院,E654,综合,普通类一段,普通类,,,,479,218742,36,河南,民办,否,否
2023,郑州警察学院,C735,综合,提前批,女,,,,600,24346,,河南,公办,否,否
2023,郑州警察学院,C735,综合,提前批,"女,选考政治",,,,593,29216,,河南,公办,否,否
2023,郑州警察学院,C735,综合,提前批,男,,,,565,55310,,河南,公办,否,否
2023,郑州警察学院,C735,综合,提前批,"男,选考政治",,,,540,89831,,河南,公办,否,否
2023,郑州财税金融职业学院,E478,综合,普通类二段,普通类,,,,383,440549,233,河南,公办,否,否
2023,郑州财经学院,D497,综合,普通类一段,普通类,,,,474,231533,31,河南,民办,否,否
2023,郑州轻工业大学,A462,综合,普通类一段,普通类,,,,510,146103,67,河南,公办,否,否
2023,郑州铁路职业技术学院,A843,综合,普通类二段,普通类,,,,447,296721,297,河南,公办,否,否
2023,重庆三峡学院,A643,综合,普通类一段,普通类,,,,501,166007,58,重庆,公办,否,否
2023,重庆五一职业技术学院,E776,综合,普通类二段,普通类,,,,368,471225,218,重庆,公办,否,否
2023,重庆交通大学,A618,综合,普通类一段,普通类,,,,539,90573,96,重庆,公办,否,否
2023,重庆交通大学,A618,综合,普通类一段,中外合作办学,,,,538,91907,95,重庆,公办,否,否
2023,重庆传媒职业学院,C756,综合,普通类二段,普通类,,,,323,555037,173,重庆,民办,否,否
2023,重庆信息技术职业学院,C755,综合,普通类二段,普通类,,,,258,632569,108,重庆,民办,否,否
2023,重庆健康职业学院,E727,综合,普通类二段,普通类,,,,167,661259,17,重庆,民办,否,否
2023,重庆医科大学,A631,综合,普通类一段,普通类,,,,560,61204,117,重庆,公办,否,否
2023,重庆医科大学,A631,综合,普通类一段,中外合作办学,,,,603,22439,160,重庆,公办,否,否
2023,重庆医药高等专科学校,E009,综合,普通类二段,普通类,,,,462,261750,312,重庆,公办,否,否
2023,重庆城市管理职业学院,C758,综合,普通类二段,普通类,,,,450,291270,300,重庆,公办,否,否
2023,重庆外语外事学院,D588,综合,普通类一段,普通类,,,,470,240269,27,重庆,民办,否,否
2023,重庆大学,A611,综合,普通类一段,普通类,,,,617,14682,174,重庆,公办,是,是
2023,重庆大学,A611,综合,普通类一段,中外合作办学,,,,609,18513,166,重庆,公办,是,是
2023,重庆大学,A611,综合,普通类一段,边防军人子女预科班,,,,593,28549,150,重庆,公办,是,是
2023,重庆对外经贸学院,D589,综合,普通类一段,普通类,,,,476,225754,33,重庆,民办,否,否
2023,重庆工商大学,B799,综合,普通类一段,普通类,,,,533,100300,90,重庆,公办,否,否
2023,重庆工商职业学院,D967,综合,普通类二段,普通类,,,,433,330341,283,重庆,公办,否,否
2023,重庆工程职业技术学院,C759,综合,普通类二段,普通类,,,,453,283921,303,重庆,公办,否,否
2023,重庆工程职业技术学院,C759,综合,普通类二段,中外合作办学,,,,425,350058,275,重庆,公办,否,否
2023,重庆师范大学,A637,综合,普通类一段,普通类,,,,548,76432,105,重庆,公办,否,否
2023,重庆师范大学,A637,综合,普通类一段,中外合作办学,,,,546,80250,103,重庆,公办,否,否
2023,重庆建筑科技职业学院,C820,综合,普通类二段,普通类,,,,244,641492,94,重庆,民办,否,否
2023,重庆文理学院,A642,综合,普通类一段,普通类,,,,493,185068,50,重庆,公办,否,否
2023,重庆文理学院,A642,综合,普通类一段,中外合作办学,,,,476,225463,33,重庆,公办,否,否
2023,重庆旅游职业学院,E316,综合,普通类二段,普通类,,,,359,490396,209,重庆,公办,否,否
2023,重庆智能工程职业学院,E726,综合,普通类二段,普通类,,,,294,597547,144,重庆,民办,否,否
2023,重庆水利电力职业技术学院,D735,综合,普通类二段,普通类,,,,437,321493,287,重庆,公办,否,否
2023,重庆海联职业技术学院,C754,综合,普通类二段,普通类,,,,253,635643,103,重庆,民办,否,否
2023,重庆理工大学,B660,综合,普通类一段,普通类,,,,514,137039,71,重庆,公办,否,否
2023,重庆理工职业学院,E725,综合,普通类二段,普通类,,,,283,610248,133,重庆,民办,否,否
2023,重庆电信职业学院,E369,综合,普通类二段,普通类,,,,216,653202,66,重庆,民办,否,否
2023,重庆电力高等专科学校,B916,综合,普通类二段,普通类,,,,447,297869,297,重庆,公办,否,否
2023,重庆电子科技职业大学,C609,综合,普通类二段,普通类,,,,452,284928,302,重庆,公办,否,否
2023,重庆电讯职业学院,E237,综合,普通类二段,普通类,,,,171,660937,21,重庆,民办,否,否
2023,重庆电讯职业学院,E237,综合,普通类二段,中外合作办学,,,,230,647829,80,重庆,民办,否,否
2023,重庆科技大学,B551,综合,普通类一段,普通类,,,,494,180861,51,重庆,公办,否,否
2023,重庆科技大学,B551,综合,普通类一段,中外合作办学,,,,479,217299,36,重庆,公办,否,否
2023,重庆科技职业学院,E491,综合,普通类二段,普通类,,,,225,650011,75,重庆,民办,否,否
2023,重庆第二师范学院,E388,综合,普通类一段,普通类,,,,476,224891,33,重庆,公办,否,否
2023,重庆第二师范学院,E388,综合,普通类一段,中外合作办学,,,,490,192006,47,重庆,公办,否,否
2023,重庆经贸职业学院,E370,综合,普通类二段,普通类,,,,191,658729,41,重庆,民办,否,否
2023,重庆能源职业学院,E238,综合,普通类二段,普通类,,,,191,658725,41,重庆,民办,否,否
2023,重庆艺术工程职业学院,E367,综合,普通类二段,普通类,,,,236,645647,86,重庆,民办,否,否
2023,重庆艺术工程职业学院,E367,综合,普通类二段,中外合作办学,,,,275,618351,125,重庆,民办,否,否
2023,重庆财经学院,D590,综合,普通类一段,校企合作,,,,477,222737,34,重庆,民办,否,否
2023,重庆财经职业学院,E128,综合,普通类二段,普通类,,,,424,352340,274,重庆,公办,否,否
2023,重庆资源与环境保护职业学院,E557,综合,普通类二段,普通类,,,,213,654095,63,重庆,民办,否,否
2023,重庆邮电大学,A617,综合,普通类一段,普通类,,,,571,48036,128,重庆,公办,否,否
2023,重庆邮电大学,A617,综合,普通类一段,中外合作办学,,,,567,52043,124,重庆,公办,否,否
2023,金山职业技术学院,D750,综合,普通类二段,普通类,,,,237,644769,87,江苏,民办,否,否
2023,金肯职业技术学院,D100,综合,普通类二段,普通类,,,,280,613305,130,江苏,民办,否,否
2023,金陵科技学院,B048,综合,普通类一段,普通类,,,,513,138898,70,江苏,公办,否,否
2023,钟山职业技术学院,C922,综合,普通类二段,普通类,,,,324,553976,174,江苏,民办,否,否
2023,铁岭师范高等专科学校,A182,综合,普通类二段,普通类,,,,400,404791,250,辽宁,公办,否,否
2023,铁门关职业技术学院,E660,综合,普通类二段,普通类,,,,283,609745,133,新疆,公办,否,否
2023,铜仁幼儿师范高等专科学校,E470,综合,普通类二段,普通类,,,,392,423157,242,贵州,公办,否,否
2023,铜仁职业技术大学,,综合,普通类二段,普通类,,,,417,367908,267,贵州,公办,否,否
2023,铜陵学院,A383,综合,普通类一段,普通类,,,,497,174679,54,安徽,公办,否,否
2023,铜陵职业技术学院,C217,综合,普通类二段,普通类,,,,389,429565,239,安徽,公办,否,否
2023,银川科技学院,E200,综合,普通类一段,普通类,,,,458,270751,15,宁夏,民办,否,否
2023,银川能源学院,D820,综合,普通类一段,普通类,,,,462,260918,19,宁夏,民办,否,否
2023,锦州医科大学,A160,综合,普通类一段,普通类,,,,548,76638,105,辽宁,公办,否,否
2023,锦州医科大学,A160,综合,普通类一段,中外合作办学,,,,489,193676,46,辽宁,公办,否,否
2023,锦州师范高等专科学校,A180,综合,普通类二段,普通类,,,,434,328967,284,辽宁,公办,否,否
2023,镇江市高等专科学校,B051,综合,普通类二段,普通类,,,,445,302238,295,江苏,公办,否,否
2023,长垣烹饪职业技术学院,E305,综合,普通类二段,普通类,,,,289,603416,139,河南,民办,否,否
2023,长安大学,A710,综合,普通类一段,普通类,,,,577,41977,134,陕西,公办,否,是
2023,长安大学,A710,综合,普通类一段,中外合作办学,,,,573,46196,130,陕西,公办,否,是
2023,长春东方职业学院,C306,综合,普通类二段,普通类,,,,308,578817,158,吉林,民办,否,否
2023,长春中医药大学,A199,综合,普通类一段,普通类,,,,526,113421,83,吉林,公办,否,否
2023,长春中医药大学,A199,综合,普通类一段,中外合作办学,,,,493,183455,50,吉林,公办,否,否
2023,长春人文学院,D662,综合,普通类一段,普通类,,,,473,234472,30,吉林,民办,否,否
2023,长春信息技术职业学院,D916,综合,普通类二段,普通类,,,,267,625280,117,吉林,民办,否,否
2023,长春健康职业学院,E603,综合,普通类二段,普通类,,,,244,641104,94,吉林,民办,否,否
2023,长春光华学院,D600,综合,普通类一段,普通类,,,,460,264675,17,吉林,民办,否,否
2023,长春医学高等专科学校,B823,综合,普通类二段,普通类,,,,460,265872,310,吉林,公办,否,否
2023,长春大学,B726,综合,普通类一段,普通类,,,,504,159683,61,吉林,公办,否,否
2023,长春大学,B726,综合,普通类一段,中外合作办学,,,,483,208524,40,吉林,公办,否,否
2023,长春大学旅游学院,D623,综合,普通类一段,普通类,,,,463,257961,20,吉林,民办,否,否
2023,长春工业大学,A190,综合,普通类一段,普通类,,,,501,166100,58,吉林,公办,否,否
2023,长春工业大学,A190,综合,普通类一段,中外合作办学,,,,486,200460,43,吉林,公办,否,否
2023,长春工业大学人文信息学院,D601,综合,普通类一段,普通类,,,,467,248413,24,吉林,民办,否,否
2023,长春工程学院,B437,综合,普通类一段,普通类,,,,479,218667,36,吉林,公办,否,否
2023,长春工程学院,B437,综合,普通类一段,中外合作办学,,,,473,232930,30,吉林,公办,否,否
2023,长春工程学院,B437,综合,普通类一段,边防军人子女预科班,,,,447,297041,4,吉林,公办,否,否
2023,长春师范大学,A205,综合,普通类一段,普通类,,,,451,289146,8,吉林,公办,否,否
2023,长春师范大学,A205,综合,普通类一段,二次志愿,,,,525,115086,82,吉林,公办,否,否
2023,长春师范大学,A205,综合,普通类一段,校企合作,,,,503,161118,60,吉林,公办,否,否
2023,长春师范大学,A205,综合,普通类一段,中外合作办学,,,,483,207402,40,吉林,公办,否,否
2023,长春师范高等专科学校,T335,综合,普通类二段,普通类,,,,410,383693,260,吉林,公办,否,否
2023,长春师范高等专科学校,T335,综合,普通类二段,中外合作办学,,,,410,383485,260,吉林,公办,否,否
2023,长春建筑学院,D605,综合,普通类一段,普通类,,,,460,264649,17,吉林,民办,否,否
2023,长春早期教育职业学院,E701,综合,普通类二段,普通类,,,,160,661665,10,吉林,民办,否,否
2023,长春理工大学,A186,综合,普通类一段,普通类,,,,485,204490,42,吉林,公办,否,否
2023,长春理工大学,A186,综合,普通类一段,中外合作办学,,,,490,192011,47,吉林,公办,否,否
2023,长春电子科技学院,D602,综合,普通类一段,普通类,,,,462,261067,19,吉林,民办,否,否
2023,长春科技学院,D606,综合,普通类一段,普通类,,,,467,247129,24,吉林,民办,否,否
2023,长春科技学院,D606,综合,普通类二段,普通类,,,,327,547920,177,吉林,民办,否,否
2023,长春财经学院,D603,综合,普通类一段,普通类,,,,471,238104,28,吉林,民办,否,否
2023,长春金融高等专科学校,B440,综合,普通类二段,普通类,,,,361,486377,211,吉林,公办,否,否
2023,长春金融高等专科学校,B440,综合,普通类二段,中外合作办学,,,,361,485312,211,吉林,公办,否,否
2023,长江大学,A489,综合,普通类一段,普通类,,,,524,117510,81,湖北,公办,否,否
2023,长江大学,A489,综合,普通类一段,中外合作办学,,,,483,207185,40,湖北,公办,否,否
2023,长江师范学院,A647,综合,普通类一段,普通类,,,,491,188274,48,重庆,公办,否,否
2023,长江师范学院,A647,综合,普通类一段,山东科技大学合作,,,,497,173896,54,重庆,公办,否,否
2023,长江师范学院,A647,综合,普通类一段,中外合作办学,,,,474,230749,31,重庆,公办,否,否
2023,长江艺术工程职业学院,E555,综合,普通类二段,普通类,,,,242,642655,92,湖北,民办,否,否
2023,长沙医学院,A823,综合,普通类一段,普通类,,,,504,159087,61,湖南,民办,否,否
2023,长沙南方职业学院,D041,综合,普通类二段,普通类,,,,258,632261,108,湖南,民办,否,否
2023,长沙学院,B077,综合,普通类一段,普通类,,,,500,168390,57,湖南,公办,否,否
2023,长沙师范学院,D806,综合,普通类一段,普通类,,,,512,142386,69,湖南,公办,否,否
2023,长沙民政职业技术学院,A827,综合,普通类二段,普通类,,,,448,295020,298,湖南,公办,否,否
2023,长沙环境保护职业技术学院,D031,综合,普通类二段,普通类,,,,392,423383,242,湖南,公办,否,否
2023,长沙理工大学,A536,综合,普通类一段,普通类,,,,508,150106,65,湖南,公办,否,否
2023,长沙理工大学,A536,综合,普通类一段,中外合作办学,,,,555,66537,112,湖南,公办,否,否
2023,长沙理工大学城南学院,D635,综合,普通类一段,普通类,,,,477,224030,34,湖南,民办,否,否
2023,长沙电力职业技术学院,D938,综合,普通类二段,普通类,,,,443,307756,293,湖南,公办,否,否
2023,长沙航空职业技术学院,C055,综合,普通类二段,普通类,,,,244,641261,94,湖南,公办,否,否
