院校名称,所在省,主管部门,院校层次,2025招生章程,院校主页链接,logo地址
徐州幼儿师范高等专科学校,江苏,江苏省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6660612399,method-view,schId-364490221.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-364490221.dhtml,https://t1.chei.com.cn/common/xh/14329.jpg
徐州生物工程职业技术学院,江苏,江苏省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6669705038,method-view,schId-617781920.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-617781920.dhtml,https://t1.chei.com.cn/common/xh/14401.jpg
南京城市职业学院,江苏,江苏省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6669552289,method-view,schId-1825998167.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1825998167.dhtml,https://t1.chei.com.cn/common/xh/14422.jpg
江苏第二师范学院,江苏,江苏省教育厅,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6670041252,method-view,schId-20775308.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-20775308.dhtml,https://t1.chei.com.cn/common/xh/14436.jpg
江苏商贸职业学院,江苏,江苏省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6670384808,method-view,schId-610304779.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-610304779.dhtml,https://t1.chei.com.cn/common/xh/14475.jpg
南通师范高等专科学校,江苏,江苏省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6676016656,method-view,schId-978135501.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-978135501.dhtml,https://t1.chei.com.cn/common/xh/14493.jpg
扬州中瑞酒店职业学院,江苏,江苏省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6677946567,method-view,schId-1453931832.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1453931832.dhtml,https://t1.chei.com.cn/common/xh/14528.jpg
江苏护理职业学院,江苏,江苏省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6669985115,method-view,schId-1688920809.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1688920809.dhtml,https://t1.chei.com.cn/common/xh/14541.jpg
江苏财会职业学院,江苏,江苏省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6669276242,method-view,schId-1439888317.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1439888317.dhtml,https://t1.chei.com.cn/common/xh/14542.jpg
江苏城乡建设职业学院,江苏,江苏省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6669578509,method-view,schId-1668760912.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1668760912.dhtml,https://t1.chei.com.cn/common/xh/14543.jpg
江苏航空职业技术学院,江苏,江苏省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6676159405,method-view,schId-1676160419.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1676160419.dhtml,https://t1.chei.com.cn/common/xh/14568.jpg
江苏安全技术职业学院,江苏,江苏省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6675953922,method-view,schId-1683515433.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1683515433.dhtml,https://t1.chei.com.cn/common/xh/14589.jpg
江苏旅游职业学院,江苏,江苏省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6676158978,method-view,schId-1823429829.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1823429829.dhtml,https://t1.chei.com.cn/common/xh/14604.jpg
常州幼儿师范高等专科学校,江苏,江苏省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6678277312,method-view,schId-3762230470.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-3762230470.dhtml,https://t1.chei.com.cn/common/xh/14773.jpg
江苏司法警官职业学院,江苏,江苏省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6678880537,method-view,schId-5508574577.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-5508574577.dhtml,https://t1.chei.com.cn/common/xh/14841.jpg
盐城农业科技职业学院,江苏,江苏省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6676139029,method-view,schId-5530925961.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-5530925961.dhtml,https://t1.chei.com.cn/common/xh/14853.jpg
宿迁幼儿师范高等专科学校,江苏,江苏省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6670297542,method-view,schId-5544283708.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-5544283708.dhtml,https://t1.chei.com.cn/common/xh/14854.jpg
无锡师范高等专科学校,江苏,江苏省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6669642239,method-view,schId-5544293672.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-5544293672.dhtml,https://t1.chei.com.cn/common/xh/14855.jpg
盐城幼儿师范高等专科学校,江苏,江苏省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6671464532,method-view,schId-1681348032.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1681348032.dhtml,https://t1.chei.com.cn/common/xh/15466.jpg
苏州幼儿师范高等专科学校,江苏,江苏省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6673898895,method-view,schId-1818753924.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1818753924.dhtml,https://t1.chei.com.cn/common/xh/15583.jpg
西交利物浦大学,江苏,江苏省教育厅,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6645033744,method-view,schId-1228482.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1228482.dhtml,https://t1.chei.com.cn/common/xh/16302.jpg
昆山杜克大学,江苏,江苏省教育厅,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6629629440,method-view,schId-1884419845.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1884419845.dhtml,https://t1.chei.com.cn/common/xh/16406.jpg
中国人民大学(苏州校区),江苏,教育部,本科|“双一流”建设高校,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-.dhtml,https://t1.chei.com.cn/common/xh/19002.jpg
陆军工程大学,江苏,中央军委训练管理部,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1980466829.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1980466829.dhtml,https://t1.chei.com.cn/common/xh/91004.jpg
浙江大学,浙江,教育部,本科|“双一流”建设高校,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-256.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-256.dhtml,https://t1.chei.com.cn/common/xh/10335.jpg
杭州电子科技大学,浙江,浙江省教育厅,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6659902205,method-view,schId-257.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-257.dhtml,https://t1.chei.com.cn/common/xh/10336.jpg
浙江工业大学,浙江,浙江省教育厅,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6659267633,method-view,schId-258.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-258.dhtml,https://t1.chei.com.cn/common/xh/10337.jpg
浙江理工大学,浙江,浙江省教育厅,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6659846112,method-view,schId-259.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-259.dhtml,https://t1.chei.com.cn/common/xh/10338.jpg
浙江海洋大学,浙江,浙江省教育厅,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6659784751,method-view,schId-260.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-260.dhtml,https://t1.chei.com.cn/common/xh/10340.jpg
浙江农林大学,浙江,浙江省教育厅,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6659825284,method-view,schId-261.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-261.dhtml,https://t1.chei.com.cn/common/xh/10341.jpg
温州医科大学,浙江,浙江省教育厅,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6659539500,method-view,schId-262.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-262.dhtml,https://t1.chei.com.cn/common/xh/10343.jpg
浙江中医药大学,浙江,浙江省教育厅,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6659578657,method-view,schId-263.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-263.dhtml,https://t1.chei.com.cn/common/xh/10344.jpg
浙江师范大学,浙江,浙江省教育厅,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6659646749,method-view,schId-264.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-264.dhtml,https://t1.chei.com.cn/common/xh/10345.jpg
杭州师范大学,浙江,浙江省教育厅,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6659499862,method-view,schId-265.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-265.dhtml,https://t1.chei.com.cn/common/xh/10346.jpg
湖州师范学院,浙江,浙江省教育厅,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6659251715,method-view,schId-266.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-266.dhtml,https://t1.chei.com.cn/common/xh/10347.jpg
绍兴文理学院,浙江,浙江省教育厅,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6659476407,method-view,schId-267.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-267.dhtml,https://t1.chei.com.cn/common/xh/10349.jpg
台州学院,浙江,浙江省教育厅,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6659840581,method-view,schId-268.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-268.dhtml,https://t1.chei.com.cn/common/xh/10350.jpg
温州大学,浙江,浙江省教育厅,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6659843826,method-view,schId-269.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-269.dhtml,https://t1.chei.com.cn/common/xh/10351.jpg
丽水学院,浙江,浙江省教育厅,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6659535083,method-view,schId-270.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-270.dhtml,https://t1.chei.com.cn/common/xh/10352.jpg
浙江工商大学,浙江,浙江省教育厅,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6659217951,method-view,schId-271.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-271.dhtml,https://t1.chei.com.cn/common/xh/10353.jpg
嘉兴大学,浙江,浙江省教育厅,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6659861006,method-view,schId-272.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-272.dhtml,https://t1.chei.com.cn/common/xh/10354.jpg
中国美术学院,浙江,浙江省教育厅,本科|“双一流”建设高校,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6691737671,method-view,schId-273.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-273.dhtml,https://t1.chei.com.cn/common/xh/10355.jpg
中国计量大学,浙江,浙江省教育厅,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6659403441,method-view,schId-274.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-274.dhtml,https://t1.chei.com.cn/common/xh/10356.jpg
宁波职业技术学院,浙江,浙江省教育厅,高职(专科),https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-646.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-646.dhtml,https://t1.chei.com.cn/common/xh/10863.jpg
温州职业技术学院,浙江,浙江省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6659302306,method-view,schId-647.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-647.dhtml,https://t1.chei.com.cn/common/xh/10864.jpg
浙江万里学院,浙江,浙江省教育厅,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6659207762,method-view,schId-657.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-657.dhtml,https://t1.chei.com.cn/common/xh/10876.jpg
浙江科技大学,浙江,浙江省教育厅,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6659277253,method-view,schId-704.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-704.dhtml,https://t1.chei.com.cn/common/xh/11057.jpg
宁波工程学院,浙江,浙江省教育厅,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6659333552,method-view,schId-705.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-705.dhtml,https://t1.chei.com.cn/common/xh/11058.jpg
浙江水利水电学院,浙江,浙江省教育厅,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6659968005,method-view,schId-820.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-820.dhtml,https://t1.chei.com.cn/common/xh/11481.jpg
浙江财经大学,浙江,浙江省教育厅,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6660190296,method-view,schId-821.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-821.dhtml,https://t1.chei.com.cn/common/xh/11482.jpg
浙江警察学院,浙江,浙江省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-822.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-822.dhtml,https://t1.chei.com.cn/common/xh/11483.jpg
衢州学院,浙江,浙江省教育厅,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6659234687,method-view,schId-823.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-823.dhtml,https://t1.chei.com.cn/common/xh/11488.jpg
宁波大学,浙江,浙江省教育厅,本科|“双一流”建设高校,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6659836530,method-view,schId-876.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-876.dhtml,https://t1.chei.com.cn/common/xh/11646.jpg
浙江传媒学院,浙江,浙江省教育厅,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6659884591,method-view,schId-877.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-877.dhtml,https://t1.chei.com.cn/common/xh/11647.jpg
浙江树人学院,浙江,浙江省教育厅,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6659685211,method-view,schId-938.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-938.dhtml,https://t1.chei.com.cn/common/xh/11842.jpg
浙江交通职业技术学院,浙江,浙江省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6659583528,method-view,schId-951.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-951.dhtml,https://t1.chei.com.cn/common/xh/12036.jpg
金华职业技术大学,浙江,浙江省教育厅,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6659231012,method-view,schId-969.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-969.dhtml,https://t1.chei.com.cn/common/xh/12061.jpg
宁波城市职业技术学院,浙江,浙江省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6659439172,method-view,schId-1153.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1153.dhtml,https://t1.chei.com.cn/common/xh/12645.jpg
浙江同济科技职业学院,浙江,浙江省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6659264268,method-view,schId-6277151.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-6277151.dhtml,https://t1.chei.com.cn/common/xh/12647.jpg
浙江工商职业技术学院,浙江,浙江省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6659823672,method-view,schId-1270.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1270.dhtml,https://t1.chei.com.cn/common/xh/12789.jpg
台州职业技术学院,浙江,浙江省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6659922197,method-view,schId-1271.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1271.dhtml,https://t1.chei.com.cn/common/xh/12790.jpg
浙江工贸职业技术学院,浙江,浙江省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6659225817,method-view,schId-1272.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1272.dhtml,https://t1.chei.com.cn/common/xh/12791.jpg
浙江越秀外国语学院,浙江,浙江省教育厅,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6659239132,method-view,schId-1273.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1273.dhtml,https://t1.chei.com.cn/common/xh/12792.jpg
浙江机电职业技术大学,浙江,浙江省教育厅,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6659423557,method-view,schId-1335.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1335.dhtml,https://t1.chei.com.cn/common/xh/12861.jpg
浙江建设职业技术学院,浙江,浙江省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6660140902,method-view,schId-1336.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1336.dhtml,https://t1.chei.com.cn/common/xh/12862.jpg
浙江艺术职业学院,浙江,浙江省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6659727836,method-view,schId-1337.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1337.dhtml,https://t1.chei.com.cn/common/xh/12863.jpg
浙江经贸职业技术学院,浙江,浙江省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6659501716,method-view,schId-1338.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1338.dhtml,https://t1.chei.com.cn/common/xh/12864.jpg
浙江商业职业技术学院,浙江,浙江省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6659614293,method-view,schId-432186.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-432186.dhtml,https://t1.chei.com.cn/common/xh/12865.jpg
浙江经济职业技术学院,浙江,浙江省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6659525080,method-view,schId-1340.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1340.dhtml,https://t1.chei.com.cn/common/xh/12866.jpg
浙江旅游职业学院,浙江,浙江省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6659839269,method-view,schId-1341.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1341.dhtml,https://t1.chei.com.cn/common/xh/12867.jpg
浙江育英职业技术学院,浙江,浙江省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6659535408,method-view,schId-1342.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1342.dhtml,https://t1.chei.com.cn/common/xh/12868.jpg
浙江警官职业学院,浙江,浙江省教育厅,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6660085782,method-view,schId-1343.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1343.dhtml,https://t1.chei.com.cn/common/xh/12869.jpg
