major_code,major_name,major_raw
24,建筑工程技术,24 建筑工程技术
24,建筑电气工程技术,24 建筑电气工程技术
24,建筑装饰工程技术,24 建筑装饰工程技术
24,护理,24 护理
24,数字化设计与制造技术,24 数字化设计与制造技术
24,数字媒体技术,24 数字媒体技术
24,数字影像档案技术,24 数字影像档案技术
24,数控技术,24 数控技术
24,文化创意与策划,24 文化创意与策划
24,新能源汽车技术,24 新能源汽车技术
24,新能源汽车检测与维修技术(高职3+2贯通培养，衔接潍坊学院新能源汽车,24 新能源汽车检测与维修技术(高职3+2贯通培养，衔接潍坊学院新能源汽车
24,新能源科学与工程,24 新能源科学与工程
24,新能源装备技术,24 新能源装备技术
24,旅游管理,24 旅游管理
24,无人机应用技术,24 无人机应用技术
24,无人机测绘技术,24 无人机测绘技术
24,早期教育,24 早期教育
24,智慧健康养老服务与管理,24 智慧健康养老服务与管理
24,智能控制技术,24 智能控制技术
24,机械制造及自动化,24 机械制造及自动化
24,机电一体化技术,24 机电一体化技术
24,汽车制造与试验技术,24 汽车制造与试验技术
24,汽车检测与维修技术,24 汽车检测与维修技术
24,港口与航运管理,24 港口与航运管理
24,物流工程,24 物流工程
24,物联网应用技术,24 物联网应用技术
24,环境监测技术,24 环境监测技术
24,现代物流管理,24 现代物流管理
24,现代通信技术,24 现代通信技术
24,电子信息工程技术,24 电子信息工程技术
24,电子商务,24 电子商务
24,电子商务(新媒体运营方向),24 电子商务(新媒体运营方向)
24,电气自动化技术,24 电气自动化技术
24,畜牧兽医,24 畜牧兽医
24,直升机驾驶技术,24 直升机驾驶技术
24,眼视光仪器技术,24 眼视光仪器技术
24,移动应用开发,24 移动应用开发
24,老年保健与管理,24 老年保健与管理
24,职业指导与服务(人才测评技术),24 职业指导与服务(人才测评技术)
24,航空发动机制造技术,24 航空发动机制造技术
24,航空地面设备维修,24 航空地面设备维修
24,艺术设计,24 艺术设计
24,药学,24 药学
24,虚拟现实技术应用,24 虚拟现实技术应用
24,计算机应用技术,24 计算机应用技术
24,计算机网络技术,24 计算机网络技术
24,跨境电子商务,24 跨境电子商务
24,软件技术,24 软件技术
24,通用航空器维修,24 通用航空器维修
24,酒店管理与数字化运营,24 酒店管理与数字化运营
24,金融工程,24 金融工程
24,铁道工程技术,24 铁道工程技术
24,飞机机电设备维修,24 飞机机电设备维修
24,飞行器数字化制造技术(通航飞机制造),24 飞行器数字化制造技术(通航飞机制造)
24,食品检验检测技术,24 食品检验检测技术
24,食品生物技术,24 食品生物技术
24,食品质量与安全,24 食品质量与安全
24,食品质量与安全(中外合作办学),24 食品质量与安全(中外合作办学)
24,餐饮智能管理(中外合作办学)(中马合作),24 餐饮智能管理(中外合作办学)(中马合作)
24,中医学,24中医学
24,中医学(中医临床医师),24中医学(中医临床医师)
24,中医学(省属公费医学生，面向青岛市就业),24中医学(省属公费医学生，面向青岛市就业)
24,中医康复学,24中医康复学
24,中国语言文学类,24中国语言文学类
24,中药学,24中药学
24,中药学类,24中药学类
24,临床医学,24临床医学
24,交通工程,24交通工程
24,交通运输,24交通运输
24,交通运输类,24交通运输类
24,人力资源管理,24人力资源管理
24,人工智能,24人工智能
24,人工智能(中澳2+2学分互认联合培养项目),24人工智能(中澳2+2学分互认联合培养项目)
24,人工智能(兴海领军),24人工智能(兴海领军)
24,人工智能技术应用,24人工智能技术应用
24,人文地理与城乡规划,24人文地理与城乡规划
24,会计信息管理,24会计信息管理
24,会计学,24会计学
24,会计学(中外合作办学),24会计学(中外合作办学)
24,会计学(中外合作办学)(国际会计方向),24会计学(中外合作办学)(国际会计方向)
24,会计学(注册会计师),24会计学(注册会计师)
24,传播与策划,24传播与策划
24,体育保健与康复(中外合作办学),24体育保健与康复(中外合作办学)
24,体育经济与管理,24体育经济与管理
24,俄语,24俄语
24,信息与计算科学,24信息与计算科学
24,信息安全技术应用,24信息安全技术应用
24,信息管理与信息系统,24信息管理与信息系统
24,信息管理与信息系统(医学信息学方向),24信息管理与信息系统(医学信息学方向)
24,健康服务与管理,24健康服务与管理
24,储能科学与工程,24储能科学与工程
24,光电信息科学与工程,24光电信息科学与工程
24,公共事业管理,24公共事业管理
24,农业智能装备工程,24农业智能装备工程
24,农业资源与环境,24农业资源与环境
24,农林经济管理,24农林经济管理
24,制药工程,24制药工程
24,制药工程(绿色智能制药),24制药工程(绿色智能制药)
24,动漫制作技术,24动漫制作技术
24,动物医学类,24动物医学类
24,动物科学,24动物科学
24,助产学,24助产学
24,劳动与社会保障(康养金融),24劳动与社会保障(康养金融)
24,包装工程,24包装工程
24,化学(中外合作办学),24化学(中外合作办学)
24,化学(师范类),24化学(师范类)
24,化学工程与工艺,24化学工程与工艺
24,化学工程与工艺(卓越计划班),24化学工程与工艺(卓越计划班)
24,化学类,24化学类
24,化工与制药类,24化工与制药类
24,医学信息工程,24医学信息工程
24,医学影像学,24医学影像学
24,医学影像技术,24医学影像技术
24,医学检验技术,24医学检验技术
24,医疗保险,24医疗保险
24,印刷工程,24印刷工程
24,印度尼西亚语,24印度尼西亚语
24,历史学(师范类),24历史学(师范类)
24,口腔医学技术,24口腔医学技术
24,听力与言语康复学,24听力与言语康复学
24,商务数据分析与应用,24商务数据分析与应用
24,商务英语,24商务英语
24,园林,24园林
24,园艺技术,24园艺技术
24,国际商务,24国际商务
24,国际政治,24国际政治
24,国际经济与贸易,24国际经济与贸易
24,国际经济与贸易(大一泰安校区，大二、大三青岛本部),24国际经济与贸易(大一泰安校区，大二、大三青岛本部)
24,土地资源管理(中外合作办学),24土地资源管理(中外合作办学)
24,土木工程,24土木工程
24,土木工程(中外合作办学)(中法合作办学),24土木工程(中外合作办学)(中法合作办学)
24,土木工程(卓越工程师班),24土木工程(卓越工程师班)
24,土木工程(智慧城市道桥工程),24土木工程(智慧城市道桥工程)
24,土木工程(荆楚卓越计划、房屋建筑方向、地下工程方向),24土木工程(荆楚卓越计划、房屋建筑方向、地下工程方向)
24,土木类,24土木类
24,地球信息科学与技术(地学大数据方向),24地球信息科学与技术(地学大数据方向)
24,地理信息科学,24地理信息科学
24,地理科学类,24地理科学类
24,城乡规划,24城乡规划
24,城乡规划(乡村振兴方向),24城乡规划(乡村振兴方向)
24,城市地下空间工程,24城市地下空间工程
24,城市轨道交通工程技术,24城市轨道交通工程技术
24,城市轨道交通机电技术,24城市轨道交通机电技术
24,城市轨道交通运营管理,24城市轨道交通运营管理
24,城市轨道交通通信信号技术,24城市轨道交通通信信号技术
24,城市轨道车辆应用技术,24城市轨道车辆应用技术
24,复合材料与工程,24复合材料与工程
24,外国语言文学类,24外国语言文学类
24,大数据与会计,24大数据与会计
24,大数据与会计(中外合作办学),24大数据与会计(中外合作办学)
24,大数据技术,24大数据技术
24,大数据管理与应用,24大数据管理与应用
24,婴幼儿托育服务与管理,24婴幼儿托育服务与管理
24,学前教育,24学前教育
24,安全工程,24安全工程
24,安全防范技术(校企合作，与北京圣辅国际教育科技有限公司合作),24安全防范技术(校企合作，与北京圣辅国际教育科技有限公司合作)
24,审计学,24审计学
24,小学教育,24小学教育
24,小学教育(师范类),24小学教育(师范类)
24,工业工程,24工业工程
24,工业设计,24工业设计
24,工业设计(校企合作，与山东新视觉数码科技公司合作),24工业设计(校企合作，与山东新视觉数码科技公司合作)
24,工商企业管理,24工商企业管理
24,工商管理,24工商管理
24,工商管理(中外合作办学),24工商管理(中外合作办学)
24,工商管理(卓越创新人才实验班),24工商管理(卓越创新人才实验班)
24,工商管理类,24工商管理类
24,工科试验班(绿色化工与生物医药),24工科试验班(绿色化工与生物医药)
24,工程力学(力学实验班),24工程力学(力学实验班)
24,工程管理,24工程管理
24,工程造价,24工程造价
24,市场营销,24市场营销
24,市场营销(数字化营销方向),24市场营销(数字化营销方向)
24,广告学,24广告学
24,广播电视学,24广播电视学
24,广播电视编导,24广播电视编导
24,广播电视编导(影视编创),24广播电视编导(影视编创)
24,广播电视编导(视听编辑方向),24广播电视编导(视听编辑方向)
24,应用化学,24应用化学
24,应用心理学,24应用心理学
24,应用物理学,24应用物理学
24,应用统计学,24应用统计学
24,康复治疗学,24康复治疗学
24,建筑学,24建筑学
24,建筑学(智慧建筑与数智化设计方向),24建筑学(智慧建筑与数智化设计方向)
24,建筑室内设计,24建筑室内设计
24,建筑工程技术,24建筑工程技术
24,建筑环境与能源工程,24建筑环境与能源工程
24,建筑电气工程技术,24建筑电气工程技术
24,建筑经济信息化管理,24建筑经济信息化管理
24,建筑装饰工程技术,24建筑装饰工程技术
24,影视多媒体技术,24影视多媒体技术
24,德语,24德语
24,心理咨询,24心理咨询
24,心理学(师范类),24心理学(师范类)
24,思想政治教育,24思想政治教育
24,思想政治教育(师范类),24思想政治教育(师范类)
24,戏剧影视文学,24戏剧影视文学
24,房地产经营与管理,24房地产经营与管理
24,护理,24护理
24,护理学,24护理学
24,政治学与行政学,24政治学与行政学
24,教育技术学(师范类),24教育技术学(师范类)
24,数字媒体技术,24数字媒体技术
24,数字媒体艺术设计,24数字媒体艺术设计
24,数字经济,24数字经济
24,数学与应用数学,24数学与应用数学
24,数学与应用数学(师范类),24数学与应用数学(师范类)
24,数学类,24数学类
24,数据科学与大数据技术,24数据科学与大数据技术
24,数据科学与大数据技术(中外合作办学),24数据科学与大数据技术(中外合作办学)
24,数据科学与大数据技术(可参加与法学、保险学双学士学位项目选拔),24数据科学与大数据技术(可参加与法学、保险学双学士学位项目选拔)
24,文化产业管理,24文化产业管理
24,新媒体技术,24新媒体技术
24,新能源材料与器件,24新能源材料与器件
24,新能源汽车工程,24新能源汽车工程
24,新能源汽车技术,24新能源汽车技术
24,新能源科学与工程,24新能源科学与工程
24,新闻传播学类,24新闻传播学类
24,新闻学(新媒体方向),24新闻学(新媒体方向)
24,旅游管理,24旅游管理
24,旅游管理(中外合作办学),24旅游管理(中外合作办学)
24,无人机应用技术,24无人机应用技术
24,无人驾驶航空器系统工程,24无人驾驶航空器系统工程
24,日语,24日语
24,早期教育(师范类),24早期教育(师范类)
24,智慧健康养老服务与管理,24智慧健康养老服务与管理
24,智慧农业,24智慧农业
24,智能制造工程,24智能制造工程
24,智能制造装备技术,24智能制造装备技术
24,智能医疗装备技术(中外合作办学)(与韩国大真大学合作),24智能医疗装备技术(中外合作办学)(与韩国大真大学合作)
24,智能工程与创意设计,24智能工程与创意设计
24,智能建造,24智能建造
24,智能建造与智慧交通,24智能建造与智慧交通
24,智能感知工程,24智能感知工程
24,智能测控工程,24智能测控工程
24,智能网联汽车技术,24智能网联汽车技术
24,智能装备与系统,24智能装备与系统
24,朝鲜语,24朝鲜语
24,木材科学与工程,24木材科学与工程
24,机器人工程,24机器人工程
24,机械制造及自动化,24机械制造及自动化
24,机械工程,24机械工程
24,机械工程(中外合作办学),24机械工程(中外合作办学)
24,机械电子工程,24机械电子工程
24,机械类,24机械类
24,机械设计制造及其自动化,24机械设计制造及其自动化
24,机械设计制造及其自动化(中外合作办学)(中美双学位、机器人方向),24机械设计制造及其自动化(中外合作办学)(中美双学位、机器人方向)
24,机电一体化技术,24机电一体化技术
24,材料化学,24材料化学
24,材料成型及控制工程,24材料成型及控制工程
24,材料科学与工程,24材料科学与工程
24,材料科学与工程(济南走读),24材料科学与工程(济南走读)
24,材料类,24材料类
24,材料类(本研一体班),24材料类(本研一体班)
24,标准化工程,24标准化工程
24,森林生态旅游与康养,24森林生态旅游与康养
24,植物保护,24植物保护
24,植物生产类(园艺类),24植物生产类(园艺类)
24,武器系统与工程,24武器系统与工程
24,水上运输类,24水上运输类
24,水产养殖学(拔尖人才创新班),24水产养殖学(拔尖人才创新班)
24,水产养殖学(智慧渔业方向),24水产养殖学(智慧渔业方向)
24,水产类,24水产类
24,水利水电工程,24水利水电工程
24,汉语国际教育,24汉语国际教育
24,汉语言文学,24汉语言文学
24,汽车制造与试验技术,24汽车制造与试验技术
24,油气储运工程,24油气储运工程
24,法医学,24法医学
24,法学,24法学
24,法学(含法学与会计学双学位、法学与工商管理双学位等4个专业),24法学(含法学与会计学双学位、法学与工商管理双学位等4个专业)
24,法学(法学与金融学双学位),24法学(法学与金融学双学位)
24,法学(涉外法务英语特色班),24法学(涉外法务英语特色班)
24,法学(自贸港法律),24法学(自贸港法律)
24,法语,24法语
24,测控技术与仪器(智能感知),24测控技术与仪器(智能感知)
24,海洋技术,24海洋技术
24,海洋油气工程,24海洋油气工程
24,海洋资源与环境,24海洋资源与环境
24,烹饪与营养教育,24烹饪与营养教育
24,烹饪工艺与营养,24烹饪工艺与营养
24,物流工程,24物流工程
24,物理学(师范类),24物理学(师范类)
24,物理学类(物理与光电信息类),24物理学类(物理与光电信息类)
24,物理学类(空天应用物理试验班),24物理学类(空天应用物理试验班)
24,物联网工程,24物联网工程
24,物联网工程(地方专项计划),24物联网工程(地方专项计划)
24,物联网工程技术,24物联网工程技术
24,环保设备工程,24环保设备工程
24,环境工程,24环境工程
24,环境工程技术,24环境工程技术
24,环境生态工程,24环境生态工程
24,环境科学,24环境科学
24,环境科学与工程,24环境科学与工程
24,现代分析测试技术,24现代分析测试技术
24,现代物流管理,24现代物流管理
24,现代移动通信技术,24现代移动通信技术
24,理化测试与质检技术(无损检测技术),24理化测试与质检技术(无损检测技术)
24,理科试验班(相辉学堂相辉计划),24理科试验班(相辉学堂相辉计划)
24,生物制药,24生物制药
24,生物制药技术,24生物制药技术
24,生物工程,24生物工程
24,生物技术,24生物技术
24,生物科学,24生物科学
24,生物科学(师范类),24生物科学(师范类)
24,生物科学类,24生物科学类
24,生物统计学,24生物统计学
24,电子信息工程,24电子信息工程
24,电子信息类,24电子信息类
24,电子商务,24电子商务
24,电子科学与技术,24电子科学与技术
24,电梯工程技术,24电梯工程技术
24,电气工程及其自动化,24电气工程及其自动化
24,电气工程及其自动化(电力系统继电保护),24电气工程及其自动化(电力系统继电保护)
24,电气类,24电气类
24,电气自动化技术,24电气自动化技术
24,眼视光学,24眼视光学
24,知识产权(卓越人才实验班),24知识产权(卓越人才实验班)
24,石油化工技术,24石油化工技术
24,矿业类,24矿业类
24,社会学类,24社会学类
24,社会工作,24社会工作
24,社会科学试验班,24社会科学试验班
24,种子科学与工程,24种子科学与工程
24,科学教育(师范类),24科学教育(师范类)
24,秘书学,24秘书学
24,空中乘务,24空中乘务
24,管理科学,24管理科学
24,纺织工程,24纺织工程
24,经济与金融,24经济与金融
24,经济学,24经济学
24,经济统计学,24经济统计学
24,给排水科学与工程,24给排水科学与工程
24,统计学类,24统计学类
24,网络与新媒体,24网络与新媒体
24,网络工程,24网络工程
24,网络工程(网络安全方向),24网络工程(网络安全方向)
24,网络直播与运营,24网络直播与运营
24,翻译,24翻译
24,翻译(数智),24翻译(数智)
24,能源与动力工程,24能源与动力工程
24,能源互联网工程,24能源互联网工程
24,能源动力类,24能源动力类
24,自动化,24自动化
24,自动化(师范类),24自动化(师范类)
24,自动化类,24自动化类
24,航空航天类,24航空航天类
24,船舶与海洋工程(中外合作办学),24船舶与海洋工程(中外合作办学)
24,艺术史论,24艺术史论
24,艺术管理,24艺术管理
24,英语,24英语
24,英语(师范类),24英语(师范类)
24,英语(英西班牙双语),24英语(英西班牙双语)
24,茶艺与茶文化,24茶艺与茶文化
24,药学,24药学
24,药物制剂,24药物制剂
24,虚拟现实技术应用,24虚拟现实技术应用
24,西班牙语,24西班牙语
24,视觉传达设计,24视觉传达设计
24,计算机应用技术,24计算机应用技术
24,计算机科学与技术,24计算机科学与技术
24,计算机科学与技术(技能精英班),24计算机科学与技术(技能精英班)
24,计算机类,24计算机类
24,计算机类(网络安全类),24计算机类(网络安全类)
24,计算机网络技术,24计算机网络技术
24,设施农业科学与工程,24设施农业科学与工程
24,财务会计教育(师范类),24财务会计教育(师范类)
24,财务管理,24财务管理
24,财政学,24财政学
24,财政学类,24财政学类
24,资源勘查工程,24资源勘查工程
24,跨境电子商务,24跨境电子商务
24,车辆工程,24车辆工程
24,轨道交通信号与控制,24轨道交通信号与控制
24,软件工程,24软件工程
24,软件技术,24软件技术
24,轻化工程,24轻化工程
24,轻化工程(地方专项计划),24轻化工程(地方专项计划)
24,过程装备与控制工程,24过程装备与控制工程
24,运动康复,24运动康复
24,通信工程,24通信工程
24,通信类,24通信类
24,通用航空器维修,24通用航空器维修
24,道路桥梁与渡河工程,24道路桥梁与渡河工程
24,遥感科学与技术,24遥感科学与技术
24,酒店管理,24酒店管理
24,酒店管理与数字化运营,24酒店管理与数字化运营
24,采矿工程,24采矿工程
24,金融学,24金融学
24,金融学(中外合作办学),24金融学(中外合作办学)
24,金融学类,24金融学类
24,金融工程,24金融工程
24,金融数学(济南走读),24金融数学(济南走读)
24,金融服务与管理,24金融服务与管理
24,金融科技,24金融科技
24,金融科技应用,24金融科技应用
24,针灸推拿,24针灸推拿
24,铁道工程技术,24铁道工程技术
24,阿拉伯语,24阿拉伯语
24,预防医学,24预防医学
24,风景园林,24风景园林
24,风景园林(梁希实验班),24风景园林(梁希实验班)
24,飞行器制造工程,24飞行器制造工程
24,飞行器适航技术,24飞行器适航技术
24,食品智能加工技术,24食品智能加工技术
24,食品科学与工程,24食品科学与工程
24,食品科学与工程类(地方专项计划),24食品科学与工程类(地方专项计划)
24,食品营养与健康,24食品营养与健康
24,食品质量与安全,24食品质量与安全
24,食品质量与安全(中外合作办学),24食品质量与安全(中外合作办学)
24,香料香精技术与工程,24香料香精技术与工程
24,马克思主义理论类,24马克思主义理论类
24,高分子材料与工程,24高分子材料与工程
24,高分子材料与工程(高密校区),24高分子材料与工程(高密校区)
24,麻醉学,24麻醉学
25,中药学,25 中药学
25,云计算技术应用,25 云计算技术应用
25,人工智能技术应用,25 人工智能技术应用
25,会展策划与管理,25 会展策划与管理
25,供用电技术,25 供用电技术
25,信息安全技术应用,25 信息安全技术应用
25,健康管理,25 健康管理
25,助产,25 助产
25,化工装备技术,25 化工装备技术
25,区块链技术应用,25 区块链技术应用
25,医学影像技术,25 医学影像技术
25,医学检验技术,25 医学检验技术
25,医疗器械经营与服务,25 医疗器械经营与服务
25,口腔医学技术,25 口腔医学技术
25,司法鉴定技术,25 司法鉴定技术
25,商务英语,25 商务英语
25,园林,25 园林
25,土木工程,25 土木工程
25,城乡规划(智慧城市与城市更新、乡村振兴方向),25 城乡规划(智慧城市与城市更新、乡村振兴方向)
25,城市轨道交通运营管理,25 城市轨道交通运营管理
25,城市轨道交通通信信号技术,25 城市轨道交通通信信号技术
25,大数据与会计,25 大数据与会计
25,大数据与会计(高职3+2贯通培养，衔接山东农业大学会计学专业),25 大数据与会计(高职3+2贯通培养，衔接山东农业大学会计学专业)
25,大数据技术,25 大数据技术
25,大数据技术(高职3+2贯通培养，衔接山东青年政治学院数据科学与大数据,25 大数据技术(高职3+2贯通培养，衔接山东青年政治学院数据科学与大数据
25,婴幼儿托育服务与管理,25 婴幼儿托育服务与管理
25,学前教育,25 学前教育
25,安全技术与管理,25 安全技术与管理
25,宠物医疗技术,25 宠物医疗技术
25,家具设计与制造,25 家具设计与制造
25,小学数学教育(师范类),25 小学数学教育(师范类)
25,工业互联网应用,25 工业互联网应用
25,工业互联网技术,25 工业互联网技术
25,工程造价,25 工程造价
25,市场营销,25 市场营销
25,应急救援技术,25 应急救援技术
25,应用化工技术,25 应用化工技术
25,康复治疗技术,25 康复治疗技术
25,建筑室内设计,25 建筑室内设计
25,建筑工程技术,25 建筑工程技术
25,建筑智能化工程技术(楼宇智能化方向),25 建筑智能化工程技术(楼宇智能化方向)
25,建筑环境与能源应用工程,25 建筑环境与能源应用工程
25,建筑装饰工程技术,25 建筑装饰工程技术
25,建设工程管理,25 建设工程管理
25,心理咨询,25 心理咨询
25,护理,25 护理
25,护理(高职3+2贯通培养，衔接山东石油化工学院护理学专业),25 护理(高职3+2贯通培养，衔接山东石油化工学院护理学专业)
25,摄影测量与遥感技术,25 摄影测量与遥感技术
25,数字媒体技术,25 数字媒体技术
25,数控技术,25 数控技术
25,新能源材料应用技术,25 新能源材料应用技术
25,旅游管理,25 旅游管理
25,无人机应用技术,25 无人机应用技术
25,智能互联网络技术,25 智能互联网络技术
25,智能制造装备技术,25 智能制造装备技术
25,智能安防运营管理,25 智能安防运营管理
25,智能焊接技术,25 智能焊接技术
25,机械制造及自动化,25 机械制造及自动化
25,机械设计与制造(高职3+2贯通培养，衔接泰山学院机械设计制造及其自动,25 机械设计与制造(高职3+2贯通培养，衔接泰山学院机械设计制造及其自动
25,机电一体化技术,25 机电一体化技术
25,汽车检测与维修技术,25 汽车检测与维修技术
25,汽车检测与维修技术(高本贯通),25 汽车检测与维修技术(高本贯通)
25,烹饪工艺与营养(邮轮烹饪),25 烹饪工艺与营养(邮轮烹饪)
25,物联网应用技术,25 物联网应用技术
25,环境工程技术,25 环境工程技术
25,环境艺术设计,25 环境艺术设计
25,现代文秘,25 现代文秘
25,现代物流管理,25 现代物流管理
25,现代通信技术,25 现代通信技术
25,生物制药技术,25 生物制药技术
25,电子信息工程技术,25 电子信息工程技术
25,电子商务,25 电子商务
25,电气自动化技术,25 电气自动化技术
25,畜牧兽医,25 畜牧兽医
25,研学旅行管理与服务,25 研学旅行管理与服务
25,种子科学与工程,25 种子科学与工程
25,移动应用开发,25 移动应用开发
25,空中乘务,25 空中乘务
25,网络直播与运营,25 网络直播与运营
25,网络营销与直播电商,25 网络营销与直播电商
25,美术教育,25 美术教育
25,药品生产技术,25 药品生产技术
25,药学,25 药学
25,融媒体技术与运营,25 融媒体技术与运营
25,计算机应用技术,25 计算机应用技术
25,计算机应用技术(WEB前端工程师),25 计算机应用技术(WEB前端工程师)
25,计算机类,25 计算机类
25,计算机网络技术,25 计算机网络技术
25,跨境电子商务,25 跨境电子商务
25,软件技术,25 软件技术
25,连锁经营与管理,25 连锁经营与管理
25,通用航空器维修,25 通用航空器维修
25,酒店管理与数字化运营(中外合作办学)(中马合作),25 酒店管理与数字化运营(中外合作办学)(中马合作)
25,金融工程,25 金融工程
25,金融科技应用,25 金融科技应用
25,铁路物流管理,25 铁路物流管理
25,铁道供电技术,25 铁道供电技术
25,集成电路技术,25 集成电路技术
25,风力发电工程技术,25 风力发电工程技术
25,食品检验检测技术,25 食品检验检测技术
25,高速铁路客运服务,25 高速铁路客运服务
25,中医学(省属公费医学生，面向淄博市就业),25中医学(省属公费医学生，面向淄博市就业)
25,中医康复技术,25中医康复技术
25,中国共产党历史,25中国共产党历史
25,临床医学(5+3一体化),25临床医学(5+3一体化)
25,临床医学(AI医学创新班),25临床医学(AI医学创新班)
25,临床医学(中外合作办学),25临床医学(中外合作办学)
25,互联网金融,25互联网金融
25,交通运输,25交通运输
25,人力资源管理,25人力资源管理
25,人工智能,25人工智能
25,人工智能(中外合作办学),25人工智能(中外合作办学)
25,人工智能技术应用,25人工智能技术应用
25,会计信息管理,25会计信息管理
25,会计学,25会计学
25,会计学(中外合作办学),25会计学(中外合作办学)
25,会计学(智能会计),25会计学(智能会计)
25,传播学,25传播学
25,供应链管理,25供应链管理
25,俄语,25俄语
25,信息与计算科学,25信息与计算科学
25,信息安全,25信息安全
25,信息安全技术应用,25信息安全技术应用
25,信息管理与信息系统,25信息管理与信息系统
25,信息管理与信息系统(智能科学创新实验班),25信息管理与信息系统(智能科学创新实验班)
25,信用风险管理与法律防控,25信用风险管理与法律防控
25,健康服务与管理,25健康服务与管理
25,储能科学与工程,25储能科学与工程
25,光电信息科学与工程,25光电信息科学与工程
25,公共事业管理,25公共事业管理
25,养老服务管理,25养老服务管理
25,农业水利工程,25农业水利工程
25,农业资源与环境,25农业资源与环境
25,冶金工程,25冶金工程
25,制药工程,25制药工程
25,动物科学,25动物科学
25,助产,25助产
25,助产学,25助产学
25,勘查技术与工程,25勘查技术与工程
25,化学,25化学
25,化学(师范类),25化学(师范类)
25,化学工程与工艺,25化学工程与工艺
25,化学工程与工艺(中外合作办学),25化学工程与工艺(中外合作办学)
25,化学工程与工艺(卓越工程师),25化学工程与工艺(卓越工程师)
25,化学工程与工艺(双学士学位项目),25化学工程与工艺(双学士学位项目)
25,化学类,25化学类
25,化工与制药类,25化工与制药类
25,区块链技术应用,25区块链技术应用
25,医学信息工程,25医学信息工程
25,医学检验技术,25医学检验技术
25,印地语,25印地语
25,历史学(师范类),25历史学(师范类)
25,口腔医学,25口腔医学
25,口腔医学技术,25口腔医学技术
25,听力与言语康复学,25听力与言语康复学
25,哲学,25哲学
25,商务管理,25商务管理
25,商务英语,25商务英语
25,园林,25园林
25,园艺,25园艺
25,国际商务,25国际商务
25,国际经济与贸易,25国际经济与贸易
25,国际经济与贸易(中美学分互认联合培养项目),25国际经济与贸易(中美学分互认联合培养项目)
25,国际经济与贸易(地方专项计划),25国际经济与贸易(地方专项计划)
25,国际金融(中外合作办学),25国际金融(中外合作办学)
25,土地整治工程,25土地整治工程
25,土地资源管理,25土地资源管理
25,土木工程,25土木工程
25,土木工程(中外合作办学),25土木工程(中外合作办学)
25,土木工程(智能结构与城市更新方向),25土木工程(智能结构与城市更新方向)
25,土木工程(道路与桥梁工程方向),25土木工程(道路与桥梁工程方向)
25,地理信息科学,25地理信息科学
25,地理科学(师范类),25地理科学(师范类)
25,地理科学类,25地理科学类
25,城乡规划,25城乡规划
25,城乡规划(智慧城市与城市更新、乡村振兴方向),25城乡规划(智慧城市与城市更新、乡村振兴方向)
25,城市轨道交通机电技术,25城市轨道交通机电技术
25,基础医学,25基础医学
25,外国语言文学类,25外国语言文学类
25,大数据与会计,25大数据与会计
25,大数据与会计(大一泰安校区，大二、大三青岛本部),25大数据与会计(大一泰安校区，大二、大三青岛本部)
25,大数据与财务管理,25大数据与财务管理
25,大数据技术,25大数据技术
25,大数据技术(校企合作，与北京青苔数据科技有限公司合作),25大数据技术(校企合作，与北京青苔数据科技有限公司合作)
25,大数据管理与应用,25大数据管理与应用
25,大数据管理与应用(中外合作办学),25大数据管理与应用(中外合作办学)
25,大气科学,25大气科学
25,学前教育,25学前教育
25,学前教育(师范类),25学前教育(师范类)
25,安全工程(实验室管理),25安全工程(实验室管理)
25,安全技术与管理,25安全技术与管理
25,宠物医疗技术,25宠物医疗技术
25,审计学,25审计学
25,家具设计与制造,25家具设计与制造
25,家政学,25家政学
25,导航工程,25导航工程
25,小学教育(师范类),25小学教育(师范类)
25,工业互联网应用,25工业互联网应用
25,工业工程,25工业工程
25,工业工程类,25工业工程类
25,工业机器人技术,25工业机器人技术
25,工业设计,25工业设计
25,工业设计(中外合作办学),25工业设计(中外合作办学)
25,工业设计(中外合作办学)(中意设计双学位),25工业设计(中外合作办学)(中意设计双学位)
25,工商企业管理,25工商企业管理
25,工商管理,25工商管理
25,工科试验班(先进材料与智能制造类拔尖班),25工科试验班(先进材料与智能制造类拔尖班)
25,工程力学,25工程力学
25,工程力学(力学实验班),25工程力学(力学实验班)
25,工程管理,25工程管理
25,工程造价,25工程造价
25,市场营销,25市场营销
25,市场营销(中外合作办学)(国际方向),25市场营销(中外合作办学)(国际方向)
25,广告学,25广告学
25,广播电视学(数智视听传播),25广播电视学(数智视听传播)
25,广播电视工程,25广播电视工程
25,广播电视编导,25广播电视编导
25,广播电视编导(文艺编导方向),25广播电视编导(文艺编导方向)
25,广播电视编导(电视编辑方向),25广播电视编导(电视编辑方向)
25,应用化学,25应用化学
25,应用化工技术,25应用化工技术
25,应用心理学,25应用心理学
25,应用物理学,25应用物理学
25,应用统计学,25应用统计学
25,康复治疗学,25康复治疗学
25,康复治疗技术,25康复治疗技术
25,康复物理治疗,25康复物理治疗
25,建筑工程技术,25建筑工程技术
25,建筑智能化工程技术(楼宇智能化方向),25建筑智能化工程技术(楼宇智能化方向)
25,建筑消防技术,25建筑消防技术
25,建筑环境与能源应用工程,25建筑环境与能源应用工程
25,建筑电气与智能化,25建筑电气与智能化
25,建筑类(含省一流专业),25建筑类(含省一流专业)
